author_id,conversation_id,created_at,entities,id,lang,possibly_sensitive,public_metrics,text,withheld,uuid
1487514031,1.51E+18,2022-03-31 13:34:44+00:00,"{'annotations': [{'end': 19, 'normalized_text': 'European Gas Futures', 'probability': 0.4174, 'start': 0, 'type': 'Organization'}, {'end': 57, 'normalized_text': 'Putin', 'probability': 0.7699, 'start': 53, 'type': 'Person'}, {'end': 123, 'normalized_text': 'Sputnik International', 'probability': 0.6299, 'start': 103, 'type': 'Organization'}], 'urls': [{'description': 'Earlier this month, Putin instructed the government and the national energy giant Gazprom to switch gas payments with the countries that had imposed sanctions against Russia to rubles by the end of March.', 'display_url': 'sputniknews.com/20220331/europ…', 'end': 148, 'expanded_url': 'https://sputniknews.com/20220331/european-gas-futures-reach-1450-per-cubic-metres-on-putins-statement-on-ruble-payments-1094360652.html', 'images': [{'height': 1165, 'url': 'https://pbs.twimg.com/news_img/1514660374808866817/M5zqZ1Lc?format=jpg&name=orig', 'width': 2071}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1514660374808866817/M5zqZ1Lc?format=jpg&name=150x150', 'width': 150}], 'start': 125, 'status': 200, 'title': ""European Gas Futures Reach $1450 Per Thousand Cubic Metres on Putin's Statement on Ruble Payments"", 'unwound_url': 'https://sputniknews.com/20220331/european-gas-futures-reach-1450-per-cubic-metres-on-putins-statement-on-ruble-payments-1094360652.html', 'url': 'https://t.co/8isrzGZmsC'}]}",1.51E+18,en,FALSE,"{'like_count': 2, 'quote_count': 1, 'reply_count': 0, 'retweet_count': 1}","European Gas Futures Reach $1450 Per Cubic Metres on Putin's Statement on Ruble Payments - 31.03.2022, Sputnik International https://t.co/8isrzGZmsC",,29670888-3ac2-4198-a92c-f4dca7d8c4a6
623431990,1.51E+18,2022-03-31 11:19:56+00:00,"{'urls': [{'description': 'Earlier, the Russian Federal Security Service (FSB) said the Ukrainian military had installed about 420 mines at the entrance to the ports of Odessa, Ochakov, Chornomorsk and Yuzhnoe since the beginning of the Russian military operation in...', 'display_url': 'sputniknews.com/20220331/ukrai…', 'end': 23, 'expanded_url': 'https://sputniknews.com/20220331/ukraine-threatens-to-sink-any-foreign-ship-trying-to-leave-its-ports-russian-mod-says-1094355972.html', 'images': [{'height': 1166, 'url': 'https://pbs.twimg.com/news_img/1509487291932237834/raZtkP2e?format=jpg&name=orig', 'width': 2072}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509487291932237834/raZtkP2e?format=jpg&name=150x150', 'width': 150}], 'start': 0, 'status': 200, 'title': 'Ukraine Threatens to Sink Any Foreign Ship Trying to Leave Its Ports, Russian MoD Says', 'unwound_url': 'https://sputniknews.com/20220331/ukraine-threatens-to-sink-any-foreign-ship-trying-to-leave-its-ports-russian-mod-says-1094355972.html', 'url': 'https://t.co/8oO2rX6Y1B'}]}",1.51E+18,zxx,TRUE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",https://t.co/8oO2rX6Y1B,,33f9ed5a-6240-4e16-92b3-3d4ce885b739
34262462,1.51E+18,2022-03-31 11:10:03+00:00,"{'hashtags': [{'end': 8, 'start': 0, 'tag': 'Ukraine'}], 'urls': [{'description': 'Earlier, the Russian Federal Security Service (FSB) said the Ukrainian military had installed about 420 mines at the entrance to the ports of Odessa, Ochakov, Chornomorsk and Yuzhnoe since the beginning of the Russian military operation in...', 'display_url': 'dlvr.it/SMjDkC', 'end': 111, 'expanded_url': 'http://dlvr.it/SMjDkC', 'images': [{'height': 1166, 'url': 'https://pbs.twimg.com/news_img/1509487291932237834/raZtkP2e?format=jpg&name=orig', 'width': 2072}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509487291932237834/raZtkP2e?format=jpg&name=150x150', 'width': 150}], 'start': 88, 'status': 200, 'title': 'Ukraine Threatens to Sink Any Foreign Ship Trying to Leave Its Ports, Russian MoD Says', 'unwound_url': 'https://sputniknews.com/20220331/ukraine-threatens-to-sink-any-foreign-ship-trying-to-leave-its-ports-russian-mod-says-1094355972.html?utm_source=dlvr.it&utm_medium=twitter', 'url': 'https://t.co/UPdlL92rwj'}]}",1.51E+18,en,FALSE,"{'like_count': 26, 'quote_count': 0, 'reply_count': 3, 'retweet_count': 11}","#Ukraine Threatens to Sink Any Foreign Ship Trying to Leave Its Ports, Russian MoD Says https://t.co/UPdlL92rwj","{'copyright': False, 'country_codes': ['AT', 'BE', 'BG', 'CY', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HR', 'HU', 'IE', 'IT', 'LT', 'LU', 'LV', 'MT', 'NL', 'PL', 'PT', 'RO', 'SE', 'SI', 'SK']}",33f9ed5a-6240-4e16-92b3-3d4ce885b739
34262462,1.51E+18,2022-03-31 11:06:19+00:00,"{'annotations': [{'end': 16, 'normalized_text': 'Ukraine', 'probability': 0.9864, 'start': 10, 'type': 'Place'}, {'end': 90, 'normalized_text': 'Russian MoD', 'probability': 0.3402, 'start': 80, 'type': 'Organization'}], 'hashtags': [{'end': 7, 'start': 0, 'tag': 'URGENT'}, {'end': 112, 'start': 98, 'tag': 'SputnikUrgent'}], 'urls': [{'description': 'Earlier, the Russian Federal Security Service (FSB) said the Ukrainian military had installed about 420 mines at the entrance to the ports of Odessa, Ochakov, Chornomorsk and Yuzhnoe since the beginning of the Russian military operation in...', 'display_url': 'sputniknews.com/20220331/ukrai…', 'end': 136, 'expanded_url': 'https://sputniknews.com/20220331/ukraine-threatens-to-sink-any-foreign-ship-trying-to-leave-its-ports-russian-mod-says-1094355972.html', 'images': [{'height': 1166, 'url': 'https://pbs.twimg.com/news_img/1509487291932237834/raZtkP2e?format=jpg&name=orig', 'width': 2072}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509487291932237834/raZtkP2e?format=jpg&name=150x150', 'width': 150}], 'start': 113, 'status': 200, 'title': 'Ukraine Threatens to Sink Any Foreign Ship Trying to Leave Its Ports, Russian MoD Says', 'unwound_url': 'https://sputniknews.com/20220331/ukraine-threatens-to-sink-any-foreign-ship-trying-to-leave-its-ports-russian-mod-says-1094355972.html', 'url': 'https://t.co/4mtPufdoOl'}, {'display_url': 'pic.twitter.com/bFTMW9TXv5', 'end': 160, 'expanded_url': 'https://twitter.com/SputnikInt/status/1509487248475099145/photo/1', 'media_key': '16_1509487226987724800', 'start': 137, 'url': 'https://t.co/bFTMW9TXv5'}]}",1.51E+18,en,FALSE,"{'like_count': 17, 'quote_count': 1, 'reply_count': 0, 'retweet_count': 8}","#URGENT | Ukraine threatens to sink any foreign ship trying to leave its ports, Russian MoD says

#SputnikUrgent https://t.co/4mtPufdoOl https://t.co/bFTMW9TXv5","{'copyright': False, 'country_codes': ['AT', 'BE', 'BG', 'CY', 'CZ', 'DE', 'DK', 'EE', 'ES', 'FI', 'FR', 'GB', 'GR', 'HR', 'HU', 'IE', 'IT', 'LT', 'LU', 'LV', 'MT', 'NL', 'PL', 'PT', 'RO', 'SE', 'SI', 'SK']}",33f9ed5a-6240-4e16-92b3-3d4ce885b739
200838452,1.51E+18,2022-03-31 19:43:43+00:00,"{'annotations': [{'end': 6, 'normalized_text': 'Ukraine', 'probability': 0.9579000000000001, 'start': 0, 'type': 'Place'}, {'end': 37, 'normalized_text': 'World Cup', 'probability': 0.5852, 'start': 29, 'type': 'Other'}], 'urls': [{'description': 'Ukraine football boss Oleksandr Petrakov is waiting on UEFA and wants his side to reach the 2022 FIFA World Cup in Qatar on sporting merit', 'display_url': 'rt.com/sport/553040-w…', 'end': 97, 'expanded_url': 'https://www.rt.com/sport/553040-world-cup-draw-ukraine-scotland-wales/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509522701098131457/1ZgZO44K?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509522701098131457/1ZgZO44K?format=jpg&name=150x150', 'width': 150}], 'start': 74, 'status': 200, 'title': 'Ukraine should not be gifted World Cup spot, insists boss — RT Sport News', 'unwound_url': 'https://www.rt.com/sport/553040-world-cup-draw-ukraine-scotland-wales/', 'url': 'https://t.co/iSCcllZDcg'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","Ukraine should not be gifted World Cup spot, insists boss — RT Sport News https://t.co/iSCcllZDcg",,defbf10e-fb95-479a-83bf-d9fe9c4349a7
199381100,1.51E+18,2022-03-31 14:43:15+00:00,"{'annotations': [{'end': 199, 'normalized_text': 'Ukraine', 'probability': 0.9761000000000001, 'start': 193, 'type': 'Place'}], 'hashtags': [{'end': 38, 'start': 33, 'tag': 'woke'}, {'end': 52, 'start': 43, 'tag': 'entitled'}], 'urls': [{'description': 'Ukraine football boss Oleksandr Petrakov is waiting on UEFA and wants his side to reach the 2022 FIFA World Cup in Qatar on sporting merit', 'display_url': 'rt.com/sport/553040-w…', 'end': 274, 'expanded_url': 'https://www.rt.com/sport/553040-world-cup-draw-ukraine-scotland-wales/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509522701098131457/1ZgZO44K?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509522701098131457/1ZgZO44K?format=jpg&name=150x150', 'width': 150}], 'start': 251, 'status': 200, 'title': 'Ukraine should not be gifted World Cup spot, insists boss — RT Sport News', 'unwound_url': 'https://www.rt.com/sport/553040-world-cup-draw-ukraine-scotland-wales/', 'url': 'https://t.co/bYdm36zinh'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","Diminish sports by gifting spots #woke and #entitled behaviours by the wokest powers on the planet.  Do not gift them a spot.  Its not unlike men swimming in a pool of women, they dont belong. Ukraine should not be gifted World Cup spot, insists boss https://t.co/bYdm36zinh",,defbf10e-fb95-479a-83bf-d9fe9c4349a7
1.26E+18,1.51E+18,2022-03-31 13:27:09+00:00,"{'annotations': [{'end': 6, 'normalized_text': 'Ukraine', 'probability': 0.9579000000000001, 'start': 0, 'type': 'Place'}, {'end': 37, 'normalized_text': 'World Cup', 'probability': 0.5852, 'start': 29, 'type': 'Other'}], 'urls': [{'description': 'Ukraine football boss Oleksandr Petrakov is waiting on UEFA and wants his side to reach the 2022 FIFA World Cup in Qatar on sporting merit', 'display_url': 'rt.com/sport/553040-w…', 'end': 97, 'expanded_url': 'https://www.rt.com/sport/553040-world-cup-draw-ukraine-scotland-wales/', 'images': [{'height': 551, 'url': 'https://pbs.twimg.com/news_img/1509522701098131457/1ZgZO44K?format=jpg&name=orig', 'width': 980}, {'height': 150, 'url': 'https://pbs.twimg.com/news_img/1509522701098131457/1ZgZO44K?format=jpg&name=150x150', 'width': 150}], 'start': 74, 'status': 200, 'title': 'Ukraine should not be gifted World Cup spot, insists boss — RT Sport News', 'unwound_url': 'https://www.rt.com/sport/553040-world-cup-draw-ukraine-scotland-wales/', 'url': 'https://t.co/bEkmr5g49N'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","Ukraine should not be gifted World Cup spot, insists boss — RT Sport News https://t.co/bEkmr5g49N",,defbf10e-fb95-479a-83bf-d9fe9c4349a7
1.49E+18,1.52E+18,2022-05-01 03:31:12+00:00,"{'annotations': [{'end': 6, 'normalized_text': 'Ukraine', 'probability': 0.9845, 'start': 0, 'type': 'Place'}, {'end': 62, 'normalized_text': 'USA', 'probability': 0.9456, 'start': 60, 'type': 'Place'}, {'end': 117, 'normalized_text': 'Russia', 'probability': 0.988, 'start': 112, 'type': 'Place'}, {'end': 166, 'normalized_text': 'Russia', 'probability': 0.9743, 'start': 161, 'type': 'Place'}, {'end': 190, 'normalized_text': 'USA', 'probability': 0.9891000000000001, 'start': 188, 'type': 'Place'}, {'end': 199, 'normalized_text': 'NATO', 'probability': 0.5537000000000001, 'start': 196, 'type': 'Organization'}, {'end': 225, 'normalized_text': 'NATO', 'probability': 0.592, 'start': 222, 'type': 'Organization'}], 'urls': [{'display_url': 'Learn more', 'end': 107, 'expanded_url': 'https://support.twitter.com/articles/20169199', 'start': 97, 'url': 'https://support.twitter.com/articles/20169199'}]}",1.52E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",@trutbetold12's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,,792392ed-1992-4e51-a161-503e4bdefc58
1.02E+18,1.51E+18,2022-04-04 09:26:12+00:00,"{'annotations': [{'end': 22, 'normalized_text': 'Zelensky', 'probability': 0.37020000000000003, 'start': 15, 'type': 'Person'}, {'end': 34, 'normalized_text': 'Arestovych', 'probability': 0.3664, 'start': 25, 'type': 'Organization'}, {'end': 86, 'normalized_text': 'Russia', 'probability': 0.9436, 'start': 81, 'type': 'Place'}], 'urls': [{'description': 'Ukrainian president’s advisor Alexey Arestovich claimed that Russian forces has almost destroyed the country’s defense industry', 'display_url': 'rt.com/russia/553061-…', 'end': 198, 'expanded_url': 'https://www.rt.com/russia/553061-ukraine-defense-industry-russia/', 'start': 175, 'title': 'Ukraine says its defense industry has been almost destroyed — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553061-ukraine-defense-industry-russia/', 'url': 'https://t.co/h3Vxi8em5e'}]}",1.51E+18,en,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}","The advisor to Zelensky, Arestovych today has released a statement saying that, “Russia has practically destroyed our entire defense industry, and are now finishing it off.”

https://t.co/h3Vxi8em5e",,792392ed-1992-4e51-a161-503e4bdefc58
351188274,1.51E+18,2022-04-02 14:44:28+00:00,"{'annotations': [{'end': 6, 'normalized_text': 'Ukraine', 'probability': 0.9824, 'start': 0, 'type': 'Place'}, {'end': 70, 'normalized_text': 'Russia', 'probability': 0.9402, 'start': 65, 'type': 'Place'}], 'urls': [{'description': 'Ukrainian president’s advisor Alexey Arestovich claimed that Russian forces has almost destroyed the country’s defense industry', 'display_url': 'rt.com/russia/553061-…', 'end': 121, 'expanded_url': 'https://www.rt.com/russia/553061-ukraine-defense-industry-russia/', 'start': 98, 'title': 'Ukraine says its defense industry has been almost destroyed — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553061-ukraine-defense-industry-russia/', 'url': 'https://t.co/rcdPubtMvE'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",Ukraine says its defense industry has been almost destroyed — RT Russia &amp; Former Soviet Union https://t.co/rcdPubtMvE,,792392ed-1992-4e51-a161-503e4bdefc58
171472715,1.51E+18,2022-04-02 03:17:02+00:00,"{'annotations': [{'end': 147, 'normalized_text': 'V.Zelensky', 'probability': 0.43060000000000004, 'start': 138, 'type': 'Person'}, {'end': 163, 'normalized_text': 'A. Arestovich', 'probability': 0.5992000000000001, 'start': 151, 'type': 'Person'}, {'end': 206, 'normalized_text': 'Ucrania', 'probability': 0.4645, 'start': 200, 'type': 'Place'}], 'urls': [{'description': 'Ukrainian president’s advisor Alexey Arestovich claimed that Russian forces has almost destroyed the country’s defense industry', 'display_url': 'rt.com/russia/553061-…', 'end': 280, 'expanded_url': 'https://www.rt.com/russia/553061-ukraine-defense-industry-russia/', 'start': 257, 'status': 200, 'title': 'Ukraine says its defense industry has been almost destroyed — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553061-ukraine-defense-industry-russia/', 'url': 'https://t.co/0iPhvSPIHm'}, {'display_url': 'pic.twitter.com/BkQGKwGRxC', 'end': 304, 'expanded_url': 'https://twitter.com/otroperfil/status/1510093922864926721/photo/1', 'media_key': '3_1510093899531960322', 'start': 281, 'url': 'https://t.co/BkQGKwGRxC'}]}",1.51E+18,es,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}","Fuerzas rusas han destruido casi por completo la industria de defensa ucraniana y están "" acabando "" con la civil, afirmó asesor del Pte. V.Zelensky,  A. Arestovich. Afirmó que el objetivo es reducir Ucrania a un estado en el que ""nadie estaría interesado"" https://t.co/0iPhvSPIHm https://t.co/BkQGKwGRxC",,792392ed-1992-4e51-a161-503e4bdefc58
1.46E+18,1.51E+18,2022-04-02 02:49:20+00:00,"{'annotations': [{'end': 6, 'normalized_text': 'Ukraine', 'probability': 0.9522, 'start': 0, 'type': 'Place'}, {'end': 39, 'normalized_text': 'Russia', 'probability': 0.9658, 'start': 34, 'type': 'Place'}, {'end': 80, 'normalized_text': 'Ukraine', 'probability': 0.979, 'start': 74, 'type': 'Place'}], 'urls': [{'description': 'Ukrainian president’s advisor Alexey Arestovich claimed that Russian forces has almost destroyed the country’s defense industry', 'display_url': 'tiny.iavian.net/1m3zt', 'end': 125, 'expanded_url': 'https://tiny.iavian.net/1m3zt', 'start': 102, 'status': 200, 'title': 'Ukraine says its defense industry has been almost destroyed — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553061-ukraine-defense-industry-russia/', 'url': 'https://t.co/XVApZYlJbO'}]}",1.51E+18,en,FALSE,"{'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",Ukraine presidential adviser says Russia has destroyed practically all of Ukraine’s defense industry… https://t.co/XVApZYlJbO,,792392ed-1992-4e51-a161-503e4bdefc58
1.14E+18,1.51E+18,2022-04-01 18:34:42+00:00,"{'annotations': [{'end': 6, 'normalized_text': 'Ukraine', 'probability': 0.9824, 'start': 0, 'type': 'Place'}, {'end': 70, 'normalized_text': 'Russia', 'probability': 0.9402, 'start': 65, 'type': 'Place'}], 'urls': [{'description': 'Ukrainian president’s advisor Alexey Arestovich claimed that Russian forces has almost destroyed the country’s defense industry', 'display_url': 'rt.com/russia/553061-…', 'end': 121, 'expanded_url': 'https://www.rt.com/russia/553061-ukraine-defense-industry-russia/', 'start': 98, 'status': 200, 'title': 'Ukraine says its defense industry has been almost destroyed — RT Russia & Former Soviet Union', 'unwound_url': 'https://www.rt.com/russia/553061-ukraine-defense-industry-russia/', 'url': 'https://t.co/QoNYzMeOtC'}]}",1.51E+18,en,FALSE,"{'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",Ukraine says its defense industry has been almost destroyed — RT Russia &amp; Former Soviet Union https://t.co/QoNYzMeOtC,,792392ed-1992-4e51-a161-503e4bdefc58
